Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0025111	705	282	289	5121	2307	2688	355	441	412	2611	3227	3295	1723.39	403	3044	7.539	2.914	33.102	2.80132685152656e-240	1.25079243920661e-236	2e-04	0.006	0.0041	0.0041	TRUE	NA
FBgn0000071	204	72	84	1130	477	585	103	113	120	576	667	717	382.56	112	653	5.812	2.539	18.365	2.51303658791618e-75	1.87011806084096e-72	6e-04	0.0114	0.0083	0.0083	TRUE	NA
FBgn0001226	1493	470	654	4578	1692	2076	752	735	932	2334	2367	2545	1610.66	806	2415	3	1.585	15.401	1.6094468799259e-53	8.45432978690488e-51	0.0086	0.0062	0.0067	0.0067	TRUE	NA
FBgn0283437	7097	2315	2578	17634	7581	7047	3575	3618	3673	8992	10603	8637	6516.45	3622	9411	2.596	1.376	15.143	8.42969369106978e-52	4.18206470340295e-49	0.0084	0.0049	0.0057	0.0057	TRUE	NA
FBgn0262733	382	113	97	1503	473	478	192	177	138	766	662	586	420.18	169	671	3.976	1.991	14.642	1.50663935791521e-48	6.11558612099221e-46	0.0036	0.0107	0.0092	0.0092	TRUE	NA
FBgn0029002	2372	620	788	5540	1748	2099	1195	969	1123	2825	2445	2573	1854.85	1096	2614	2.385	1.254	14.28	2.93038769434104e-46	1.13775487436807e-43	0.0022	0.0059	0.0048	0.0048	TRUE	NA
FBgn0035189	123	48	34	665	381	334	62	75	48	339	533	409	244.46	62	427	6.699	2.744	13.496	1.65710735730398e-41	5.10274782783606e-39	0.0389	0.0152	0.0201	0.0201	TRUE	NA
FBgn0051363	11796	3226	3168	23066	6651	7898	5941	5042	4514	11762	9302	9680	7707.02	5166	10248	1.985	0.989	13.401	5.97210893757518e-41	1.66659165039207e-38	0.0019	0.0049	0.0038	0.0038	TRUE	NA
FBgn0011260	170	50	53	818	243	257	86	78	76	417	340	315	218.55	80	357	4.515	2.175	12.86	7.5153042107748e-38	1.97387254712409e-35	0.0017	0.0165	0.0123	0.0123	TRUE	NA
FBgn0003748	1510	449	496	3127	1141	1242	761	702	707	1595	1596	1522	1146.96	723	1571	2.169	1.117	12.65	1.11263923434181e-36	2.8388195321921e-34	0	0.0068	0.0045	0.0045	TRUE	NA
FBgn0031150	1200	315	321	2871	753	909	604	492	457	1464	1053	1114	864.24	518	1210	2.337	1.225	12.539	4.58510126514128e-36	1.1373598416031e-33	5e-04	0.0076	0.0053	0.0053	TRUE	NA
FBgn0041087	1577	518	624	3169	1331	1578	794	810	889	1616	1862	1934	1317.45	831	1804	2.159	1.11	12.368	3.90568075960256e-35	8.94300748288484e-33	0.0015	0.0065	0.0049	0.0049	TRUE	NA
FBgn0051092	124	39	37	514	214	245	62	61	53	262	299	300	172.97	59	287	4.79	2.26	11.901	1.17349479431318e-32	2.49507345552778e-30	0.0031	0.0196	0.0153	0.0153	TRUE	NA
FBgn0037468	5638	1207	1500	10497	2855	3050	2840	1886	2137	5353	3993	3738	3324.61	2288	4361	1.908	0.932	11.469	1.88454955397329e-30	3.65848424282205e-28	0.0025	0.0053	0.0044	0.0044	TRUE	NA
FBgn0024491	1782	544	599	3852	1157	1357	898	850	854	1964	1618	1663	1307.83	867	1748	2.019	1.014	11.37	5.87829985515188e-30	1.11687697247886e-27	0.0016	0.0065	0.0048	0.0048	TRUE	NA
FBgn0003137	6420	2268	2192	11300	4907	5052	3234	3544	3123	5762	6863	6192	4786.51	3300	6272	1.896	0.923	10.74	6.59186205163113e-27	1.110666568322e-24	0.0051	0.0051	0.0051	0.0051	TRUE	NA
FBgn0034718	644	214	246	1373	554	657	324	334	351	700	775	805	548.27	336	760	2.248	1.169	10.696	1.06338031060146e-26	1.72654294066747e-24	0	0.0093	0.0063	0.0063	TRUE	NA
FBgn0001224	632	187	292	1741	636	858	318	292	416	888	890	1052	642.6	342	943	2.755	1.462	10.67	1.41238499444989e-26	2.25224964293528e-24	0.0216	0.0086	0.0114	0.0114	TRUE	NA
FBgn0033367	20102	6412	6907	37030	21575	20189	10125	10021	9842	18883	30176	24745	17298.61	9996	24601	2.425	1.278	10.644	1.85232127513781e-26	2.85193603223805e-24	0.0236	0.0047	0.0103	0.0103	TRUE	NA
FBgn0038149	1318	442	537	2644	1035	1378	664	691	765	1348	1448	1689	1100.77	707	1495	2.109	1.077	10.6	2.97014439912512e-26	4.42056491403122e-24	0.005	0.0069	0.0063	0.0063	TRUE	NA
FBgn0001258	2009	704	848	3479	1607	1896	1012	1100	1208	1774	2248	2324	1611	1107	2115	1.896	0.923	10.446	1.5223636117043e-25	2.0914933926953e-23	0.0024	0.0062	0.0049	0.0049	TRUE	NA
FBgn0031327	871	347	406	2096	823	902	439	542	579	1069	1151	1106	814.17	520	1109	2.157	1.109	10.347	4.31749310522902e-25	5.58771209126016e-23	0	0.0077	0.0068	0.0068	TRUE	NA
FBgn0037290	28	10	12	309	92	104	14	16	17	158	129	127	76.76	16	138	9.196	3.201	10.332	5.05660001687703e-25	6.45077687867312e-23	0.0091	0.0385	0.0313	0.0313	TRUE	NA
FBgn0000043	44136	16052	17308	65571	29782	34401	22230	25086	24662	33437	41655	42165	31539.17	23993	39086	1.622	0.698	10.241	1.29959748854829e-24	1.63456416517412e-22	0.0015	0.0046	0.0033	0.0033	TRUE	NA
FBgn0003884	50776	22647	26101	77384	40342	46038	25574	35393	37191	39461	56425	56428	41745.38	32719	50771	1.551	0.633	10.215	1.70267644014908e-24	2.11179175146268e-22	4e-04	0.0046	0.0027	0.0027	TRUE	NA
FBgn0010395	1151	428	409	3186	923	1046	580	669	583	1625	1291	1282	1004.85	611	1399	2.298	1.2	10.129	4.11295953220022e-24	4.96334170574972e-22	0.0127	0.0071	0.0088	0.0088	TRUE	NA
FBgn0001225	428	158	210	1100	440	601	216	247	299	561	615	737	445.78	254	638	2.521	1.334	10.053	8.91325960319119e-24	1.06127211008663e-21	0.008	0.0104	0.0098	0.0098	TRUE	NA
FBgn0001091	5417	2371	2543	8312	4365	5149	2728	3705	3624	4239	6105	6311	4452.02	3352	5552	1.645	0.718	10.013	1.33215580995224e-23	1.5449547250485e-21	0.001	0.0051	0.0034	0.0034	TRUE	NA
FBgn0261673	24	13	8	263	91	101	12	20	11	134	127	124	71.5	14	128	9.239	3.208	9.971	2.04023535732481e-23	2.33580791550135e-21	0.0031	0.041	0.0338	0.0338	TRUE	NA
FBgn0040271	1596	520	560	3239	1144	1146	804	813	798	1652	1600	1405	1178.47	805	1552	1.932	0.95	9.899	4.22556323044547e-23	4.77649109466811e-21	0.0033	0.0067	0.0056	0.0056	TRUE	NA
FBgn0039464	1060	382	439	1852	976	1098	534	597	626	944	1365	1346	901.95	586	1218	2.044	1.031	9.74	2.0339500169322e-22	2.24236711743266e-20	0.0053	0.0074	0.0067	0.0067	TRUE	NA
FBgn0033113	548	177	233	1221	496	531	276	277	332	623	694	651	475.31	295	656	2.224	1.153	9.589	8.92930239493783e-22	9.49269885557082e-20	3e-04	0.01	0.0078	0.0078	TRUE	NA
FBgn0265276	197	54	46	617	188	196	99	84	66	315	263	240	177.83	83	273	3.28	1.714	9.527	1.61983489333074e-21	1.68199134853995e-19	0	0.0192	0.0148	0.0148	TRUE	NA
FBgn0266525	2352	755	791	3952	1406	1581	1185	1180	1127	2015	1967	1938	1568.54	1164	1973	1.696	0.762	9.519	1.74951375900765e-21	1.79576527217682e-19	0	0.0062	0.0039	0.0039	TRUE	NA
FBgn0032405	61	19	18	292	106	129	31	30	26	149	148	158	90.22	29	152	5.226	2.386	9.435	3.91634261304277e-21	3.84318016862329e-19	0	0.0335	0.0246	0.0246	TRUE	NA
FBgn0000116	719	302	276	1377	890	877	362	472	393	702	1245	1075	708.22	409	1007	2.391	1.258	9.329	1.06774475664263e-20	1.0143575188105e-18	0.019	0.0082	0.0113	0.0113	TRUE	NA
FBgn0041629	16938	7612	8754	25541	12986	15029	8531	11896	12474	13024	18163	18421	13751.49	10967	16536	1.51	0.594	9.331	1.05120255524607e-20	1.0143575188105e-18	3e-04	0.0047	0.0028	0.0028	TRUE	NA
FBgn0035811	1109	486	609	2226	1041	1204	559	760	868	1135	1456	1476	1042.12	729	1356	1.88	0.911	9.303	1.36346786068657e-20	1.25523381401351e-18	0.0029	0.007	0.0058	0.0058	TRUE	NA
FBgn0260011	48	19	35	264	133	149	24	30	50	135	186	183	101.17	35	168	4.955	2.309	9.296	1.46375585670602e-20	1.33381018371273e-18	0.0032	0.0303	0.0259	0.0259	TRUE	NA
FBgn0263232	916	281	235	2632	642	630	461	439	335	1342	898	772	707.94	412	1004	2.408	1.268	9.047	1.47111527101488e-19	1.25114851144408e-17	0.0229	0.0082	0.0121	0.0121	TRUE	NA
FBgn0036299	766	321	371	1473	660	838	386	502	529	751	923	1027	686.25	472	900	1.913	0.936	9.009	2.08024335823864e-19	1.72005307306213e-17	0.0011	0.0083	0.0061	0.0061	TRUE	NA
FBgn0004396	4362	1157	932	8252	2274	2578	2197	1808	1328	4208	3181	3160	2646.92	1778	3516	1.985	0.989	9	2.25804671991569e-19	1.8499410283346e-17	0.0147	0.0055	0.0082	0.0082	TRUE	NA
FBgn0033635	2626	1358	1490	7202	2786	3117	1323	2122	2123	3673	3897	3820	2826.29	1856	3797	2.098	1.069	8.985	2.58629644601999e-19	2.08068714080707e-17	0.0196	0.0055	0.0098	0.0098	TRUE	NA
FBgn0034885	135	72	56	437	198	243	68	113	80	223	277	298	176.32	87	266	3.105	1.635	8.918	4.75725605506594e-19	3.79306219390525e-17	0.001	0.0193	0.0161	0.0161	TRUE	NA
FBgn0264302	857	240	242	1549	557	616	432	375	345	790	779	755	579.25	384	775	2.01	1.007	8.899	5.62771669336544e-19	4.44739027183658e-17	0	0.009	0.0071	0.0071	TRUE	NA
FBgn0036752	9320	3228	3360	14505	5316	5954	4694	5045	4788	7397	7435	7298	6109.37	4842	7377	1.525	0.608	8.895	5.82517824515102e-19	4.56305629203496e-17	4e-04	0.005	0.0032	0.0032	TRUE	NA
FBgn0086355	5603	2302	2412	8128	4324	5011	2822	3598	3437	4145	6048	6142	4365.16	3286	5445	1.638	0.712	8.824	1.10722405478537e-18	8.45086393951571e-17	0.0033	0.0051	0.0044	0.0044	TRUE	NA
FBgn0004108	758	341	394	1436	685	802	382	533	561	732	958	983	691.58	492	891	1.825	0.868	8.619	6.74432515139933e-18	4.87688004984244e-16	0	0.0083	0.0056	0.0056	TRUE	NA
FBgn0032598	451	135	163	913	374	393	227	211	232	466	523	482	356.79	223	490	2.177	1.122	8.619	6.78125270982624e-18	4.87688004984244e-16	0	0.0118	0.0088	0.0088	TRUE	NA
FBgn0039479	172	76	75	456	217	242	87	119	107	233	304	297	190.82	104	278	2.671	1.417	8.618	6.82653982340767e-18	4.87688004984244e-16	0	0.0182	0.0126	0.0126	TRUE	NA
FBgn0051195	1455	442	474	2337	891	1006	733	691	675	1192	1246	1233	961.66	700	1224	1.742	0.801	8.539	1.35796178297092e-17	9.40046412552735e-16	0	0.0072	0.0051	0.0051	TRUE	NA
FBgn0037153	161	47	39	502	151	159	81	73	56	256	211	195	145.36	70	221	3.157	1.658	8.52	1.60025318332091e-17	1.09925084054275e-15	0	0.0225	0.0171	0.0171	TRUE	NA
FBgn0035266	411	156	212	800	438	512	207	244	302	408	613	628	400.17	251	550	2.153	1.107	8.428	3.51431408969465e-17	2.34200185231144e-15	0.0042	0.0111	0.0094	0.0094	TRUE	NA
FBgn0051642	77	43	27	331	156	144	39	67	38	169	218	176	117.99	48	188	3.977	1.992	8.385	5.09243301940795e-17	3.31937422359949e-15	0.0269	0.0267	0.0267	0.0267	TRUE	NA
FBgn0267488	3534	1301	1246	6095	2184	2440	1780	2033	1775	3108	3055	2991	2457	1863	3051	1.642	0.715	8.341	7.38586634911759e-17	4.67771535444114e-15	0.0034	0.0056	0.0048	0.0048	TRUE	NA
FBgn0032451	704	259	335	1318	570	706	355	405	477	672	797	865	595.23	412	778	1.888	0.917	8.179	2.85484791877963e-16	1.74615013114398e-14	0.0019	0.0089	0.0071	0.0071	TRUE	NA
FBgn0266064	5040	1828	1990	7146	3181	3503	2538	2857	2836	3644	4449	4294	3436.26	2744	4129	1.5	0.585	8.138	4.02438176477151e-16	2.44474348023194e-14	5e-04	0.0053	0.0034	0.0034	TRUE	NA
FBgn0003502	1921	637	701	3054	1121	1283	968	996	999	1557	1568	1573	1276.62	988	1566	1.587	0.667	8.057	7.83104210058034e-16	4.66208039721216e-14	0	0.0066	0.004	0.004	TRUE	NA
FBgn0038476	2004	697	757	3516	1232	1350	1009	1089	1079	1793	1723	1655	1391.34	1059	1724	1.634	0.708	8.03	9.71127894352311e-16	5.70537637931983e-14	0.0018	0.0064	0.0048	0.0048	TRUE	NA
FBgn0025678	15340	5626	6633	22179	9347	10838	7726	8792	9451	11310	13073	13284	10606.19	8656	12556	1.451	0.537	8.027	9.96203586950364e-16	5.8144431578214e-14	0.001	0.0048	0.0031	0.0031	TRUE	NA
FBgn0031307	2708	990	1170	4023	1812	2197	1364	1547	1667	2051	2534	2693	1976.15	1526	2426	1.582	0.662	8.021	1.04798920349538e-15	6.07697635533363e-14	0.0016	0.0059	0.0043	0.0043	TRUE	NA
FBgn0035150	4386	1355	1484	6711	2265	2512	2209	2118	2115	3422	3168	3079	2685.05	2147	3223	1.502	0.586	8.018	1.07116201566384e-15	6.17127535476006e-14	1e-04	0.0055	0.0034	0.0034	TRUE	NA
FBgn0030805	417	162	187	771	382	446	210	253	266	393	534	547	367.29	243	491	1.998	0.999	7.974	1.53825070700844e-15	8.68367899125431e-14	1e-04	0.0116	0.0081	0.0081	TRUE	NA
FBgn0034405	3514	1145	1384	5750	2009	2387	1770	1789	1972	2932	2810	2926	2366.52	1844	2889	1.57	0.651	7.956	1.77765830433026e-15	9.85993084327281e-14	0.0017	0.0056	0.0043	0.0043	TRUE	NA
FBgn0250906	3552	1568	1773	5518	2585	2995	1789	2450	2526	2814	3616	3671	2811.03	2255	3367	1.501	0.586	7.917	2.42922746512253e-15	1.33085897322357e-13	0	0.0055	0.0036	0.0036	TRUE	NA
FBgn0027836	4797	1846	2028	6619	3248	3771	2416	2885	2890	3375	4543	4622	3455.15	2730	4180	1.519	0.603	7.877	3.34256862501416e-15	1.78737352223811e-13	0.0017	0.0053	0.0039	0.0039	TRUE	NA
FBgn0035968	360	122	156	836	286	366	181	191	222	426	400	449	311.53	198	425	2.164	1.113	7.861	3.81598139106413e-15	2.02837582275016e-13	0.0032	0.0129	0.0105	0.0105	TRUE	NA
FBgn0037607	7522	3030	3393	10175	5200	5962	3789	4735	4835	5189	7273	7308	5521.29	4453	6590	1.469	0.555	7.765	8.16216527313332e-15	4.18897332695865e-13	0.0012	0.005	0.0035	0.0035	TRUE	NA
FBgn0003074	3139	1157	1251	4456	2181	2321	1581	1808	1783	2272	3050	2845	2223.22	1724	2722	1.567	0.648	7.744	9.61685956749659e-15	4.9073460535854e-13	0.0025	0.0057	0.0045	0.0045	TRUE	NA
FBgn0038805	1173	354	441	1955	707	843	591	553	628	997	989	1033	798.57	591	1006	1.702	0.767	7.707	1.29079798854781e-14	6.43956761884466e-13	0	0.0078	0.0057	0.0057	TRUE	NA
FBgn0032956	5394	1342	1413	8674	2317	2385	2717	2097	2013	4423	3241	2923	2902.43	2276	3529	1.544	0.626	7.698	1.3865961928466e-14	6.87905777895564e-13	0.0025	0.0054	0.0043	0.0043	TRUE	NA
FBgn0261238	1331	517	484	2169	904	1044	670	808	690	1106	1264	1280	969.68	723	1217	1.682	0.75	7.696	1.40599909124396e-14	6.93678004685557e-13	0.0015	0.0072	0.0057	0.0057	TRUE	NA
FBgn0038528	175	65	67	563	154	205	88	102	95	287	215	251	173.16	95	251	2.691	1.428	7.621	2.51702065021279e-14	1.20806725415567e-12	0.0115	0.0196	0.0174	0.0174	TRUE	NA
FBgn0004507	2873	907	999	4031	1943	2236	1447	1417	1423	2056	2718	2741	1966.96	1429	2505	1.73	0.791	7.616	2.61402121160739e-14	1.24166007551351e-12	0.0099	0.0059	0.0072	0.0072	TRUE	NA
FBgn0039113	597	240	248	1229	434	583	301	375	353	627	607	715	496.24	343	650	1.912	0.935	7.613	2.68795283948832e-14	1.27002216172649e-12	0.0053	0.0098	0.0085	0.0085	TRUE	NA
FBgn0028327	7274	1993	2381	9981	3786	4276	3664	3115	3393	5090	5295	5241	4299.51	3391	5209	1.536	0.619	7.558	4.09749813771772e-14	1.92582412472733e-12	0.003	0.0051	0.0046	0.0046	TRUE	NA
FBgn0035761	866	268	318	1473	534	626	436	419	453	751	747	767	595.57	436	755	1.73	0.791	7.556	4.16523331165816e-14	1.93726736839101e-12	0	0.0089	0.006	0.006	TRUE	NA
FBgn0031689	372	116	136	787	257	318	187	181	194	401	359	390	285.5	187	383	2.054	1.038	7.468	8.1122409895196e-14	3.69603632838827e-12	0	0.0137	0.0097	0.0097	TRUE	NA
FBgn0001124	1824	695	789	2784	1197	1380	919	1086	1124	1420	1674	1691	1319.07	1043	1595	1.531	0.614	7.465	8.35943744718918e-14	3.77019072744441e-12	0	0.0065	0.004	0.004	TRUE	NA
FBgn0038198	46	19	8	198	75	117	23	30	11	101	105	143	68.92	21	116	5.311	2.409	7.397	1.391248575186e-13	6.18101978925918e-12	0.08	0.0424	0.0476	0.0476	TRUE	NA
FBgn0022702	330	180	180	691	352	413	166	281	256	352	492	506	342.48	234	450	1.951	0.964	7.394	1.42321997609108e-13	6.29175959727394e-12	0	0.0122	0.0088	0.0088	TRUE	NA
FBgn0261284	32	11	14	166	60	92	16	17	20	85	84	113	55.76	18	94	5.278	2.4	7.392	1.44286365329549e-13	6.34717853395505e-12	0	0.0513	0.0412	0.0412	TRUE	NA
FBgn0037680	665	191	221	1237	389	440	335	298	315	631	544	539	443.75	316	571	1.811	0.857	7.38	1.58090970807488e-13	6.92035475152384e-12	0	0.0104	0.007	0.007	TRUE	NA
FBgn0029147	1329	495	600	2147	969	1027	669	774	855	1095	1355	1259	1001.14	766	1236	1.615	0.692	7.368	1.72859185202492e-13	7.52991475052807e-12	0.0011	0.0071	0.0052	0.0052	TRUE	NA
FBgn0027515	667	206	250	1255	430	475	336	322	356	640	601	582	472.95	338	608	1.804	0.851	7.336	2.20541349971687e-13	9.51417514612159e-12	0	0.0101	0.0072	0.0072	TRUE	NA
FBgn0063492	955	262	325	1567	536	681	481	409	463	799	750	835	622.83	451	795	1.756	0.812	7.29	3.09972403141587e-13	1.32442754069587e-11	0.0028	0.0087	0.0071	0.0071	TRUE	NA
FBgn0003076	2397	751	910	3500	1401	1772	1207	1174	1297	1785	1960	2172	1598.97	1226	1972	1.601	0.679	7.276	3.42946440860153e-13	1.45833891280055e-11	0.0044	0.0062	0.0056	0.0056	TRUE	NA
FBgn0259740	1061	286	356	2197	546	666	534	447	507	1120	764	816	698.15	496	900	1.808	0.854	7.241	4.46128375383546e-13	1.87038797754698e-11	0.0082	0.0083	0.0082	0.0082	TRUE	NA
FBgn0052625	174	41	76	587	155	181	88	64	108	299	217	222	166.33	87	246	2.849	1.51	7.228	4.90018545122562e-13	2.04479701305817e-11	0.0339	0.0202	0.0228	0.0228	TRUE	NA
FBgn0024984	127	43	55	306	147	173	64	67	78	156	206	212	130.54	70	191	2.687	1.426	7.221	5.16741996468515e-13	2.14628187370411e-11	0	0.0245	0.018	0.018	TRUE	NA
FBgn0031117	406	140	189	725	354	458	204	219	269	370	495	561	353.13	231	475	2.024	1.017	7.179	7.04068123123719e-13	2.89738633156443e-11	0.0087	0.0119	0.0111	0.0111	TRUE	NA
FBgn0038341	574	221	234	972	452	486	289	345	333	496	632	596	448.57	322	575	1.772	0.826	7.164	7.82955941157119e-13	3.19260116645346e-11	0	0.0104	0.007	0.007	TRUE	NA
FBgn0033724	123	47	81	416	156	222	62	73	115	212	218	272	158.87	83	234	2.872	1.522	7.157	8.2481075061387e-13	3.34798181953721e-11	0.0348	0.021	0.0239	0.0239	TRUE	NA
FBgn0031516	1471	484	480	2280	824	930	741	756	684	1163	1152	1140	939.38	727	1152	1.584	0.663	7.135	9.66130954380032e-13	3.90386851701977e-11	0	0.0073	0.005	0.005	TRUE	NA
FBgn0000405	3685	1258	1235	5421	2150	2223	1856	1966	1760	2764	3007	2725	2346.33	1861	2832	1.521	0.605	7.095	1.29099006912056e-12	5.14774194746309e-11	0.003	0.0056	0.0048	0.0048	TRUE	NA
FBgn0034438	73	21	28	272	95	89	37	33	40	139	133	109	81.69	37	127	3.5	1.807	7.074	1.50402066013697e-12	5.96929088667697e-11	0	0.0365	0.0282	0.0282	TRUE	NA
FBgn0259224	455	149	156	996	293	330	229	233	222	508	410	404	334.42	228	441	1.946	0.961	7.052	1.76854812379857e-12	6.95732808172742e-11	0.0037	0.0123	0.0097	0.0097	TRUE	NA
FBgn0262794	1603	434	561	3792	871	978	807	678	799	1934	1218	1199	1105.94	761	1450	1.871	0.904	7.039	1.93514911597042e-12	7.5793340375508e-11	0.0198	0.0069	0.0107	0.0107	TRUE	NA
FBgn0005640	2453	905	845	3755	1418	1740	1235	1414	1204	1915	1983	2133	1647.45	1284	2010	1.565	0.646	7.022	2.18661056738226e-12	8.52682636101465e-11	0.0041	0.0061	0.0054	0.0054	TRUE	NA
FBgn0010470	7795	2677	3146	10779	4299	5032	3926	4184	4483	5497	6013	6168	5044.93	4198	5893	1.404	0.489	7.017	2.26763869844601e-12	8.80435372918386e-11	7e-04	0.005	0.0033	0.0033	TRUE	NA
FBgn0030037	1138	374	390	1721	683	765	573	584	556	878	955	938	747.32	571	924	1.611	0.688	6.982	2.91328301728488e-12	1.12136281656698e-10	0	0.008	0.0055	0.0055	TRUE	NA
FBgn0038436	985	354	374	1584	605	733	496	553	533	808	846	898	689.1	527	851	1.615	0.692	6.941	3.88579091885397e-12	1.46413978503654e-10	0	0.0083	0.0055	0.0055	TRUE	NA
FBgn0050463	33	10	10	204	62	49	17	16	14	104	87	60	49.55	16	84	5.475	2.453	6.928	4.26221602656044e-12	1.59253510950564e-10	0.0234	0.0572	0.0489	0.0489	TRUE	NA
FBgn0050035	1994	766	773	2853	1276	1422	1004	1197	1101	1455	1785	1743	1380.89	1101	1661	1.503	0.588	6.893	5.46357447783638e-12	2.03290500362829e-10	5e-04	0.0064	0.0044	0.0044	TRUE	NA
FBgn0010786	6159	2389	2555	8325	3724	4118	3102	3734	3641	4245	5209	5047	4162.91	3492	4834	1.383	0.468	6.855	7.13007046060664e-12	2.62022753963857e-10	0	0.0052	0.0031	0.0031	TRUE	NA
FBgn0027949	2348	726	862	3228	1401	1549	1183	1135	1228	1646	1960	1899	1508.28	1182	1835	1.542	0.625	6.834	8.27395973588955e-12	3.02813362465138e-10	0.0034	0.0063	0.0053	0.0053	TRUE	NA
FBgn0036007	2033	669	683	3501	1226	1168	1024	1046	973	1785	1715	1432	1329.05	1014	1644	1.622	0.698	6.83	8.49863307625246e-12	3.08905751607373e-10	0.0072	0.0065	0.0066	0.0066	TRUE	NA
FBgn0285963	2888	893	1067	4051	1550	1788	1455	1396	1520	2066	2168	2192	1799.29	1457	2142	1.467	0.553	6.816	9.36951678569931e-12	3.37378164904415e-10	5e-04	0.006	0.0041	0.0041	TRUE	NA
FBgn0003886	465	212	238	775	414	551	234	331	339	395	579	675	425.71	301	550	1.803	0.85	6.806	1.00543335837193e-11	3.59140795610454e-10	0.0038	0.0107	0.0086	0.0086	TRUE	NA
FBgn0014029	4474	2061	2360	6153	3222	3808	2253	3221	3363	3138	4506	4667	3524.78	2946	4104	1.393	0.478	6.793	1.10204575373816e-11	3.92082413580946e-10	1e-04	0.0053	0.0033	0.0033	TRUE	NA
FBgn0023477	2535	1012	1180	3653	1649	1937	1277	1582	1681	1863	2306	2374	1847.18	1513	2181	1.443	0.529	6.751	1.4673397519953e-11	5.19973967671352e-10	0	0.0059	0.0038	0.0038	TRUE	NA
FBgn0001122	2180	501	457	3309	837	939	1098	783	651	1687	1171	1151	1090.19	844	1336	1.589	0.668	6.737	1.61622752471315e-11	5.70470821963969e-10	0.0033	0.0069	0.0059	0.0059	TRUE	NA
FBgn0267727	9359	3196	3453	12065	4968	5712	4714	4995	4920	6152	6949	7001	5788.46	4876	6701	1.371	0.455	6.678	2.41686181675517e-11	8.43069375922801e-10	6e-04	0.005	0.0032	0.0032	TRUE	NA
FBgn0014869	2450	844	986	3311	1595	1718	1234	1319	1405	1688	2231	2106	1663.82	1319	2008	1.509	0.593	6.632	3.32070553439128e-11	1.14937598535326e-09	0.0032	0.0061	0.0051	0.0051	TRUE	NA
FBgn0259111	3833	1527	1465	5545	2337	2622	1931	2386	2087	2828	3269	3214	2619.08	2135	3104	1.455	0.541	6.624	3.50391362461141e-11	1.20810612616911e-09	0.0024	0.0055	0.0044	0.0044	TRUE	NA
FBgn0000579	13023	5253	5575	16560	8184	9206	6559	8209	7944	8445	11447	11284	8981.23	7571	10392	1.365	0.449	6.574	4.8939143896359e-11	1.6744312451896e-09	0.001	0.0048	0.0032	0.0032	TRUE	NA
FBgn0033065	16	5	8	109	50	46	8	8	11	56	70	56	34.86	9	61	6.683	2.74	6.545	5.94207828931975e-11	2.01759540394013e-09	0	0.0794	0.0609	0.0609	TRUE	NA
FBgn0003317	2064	698	827	3169	1178	1304	1040	1091	1178	1616	1648	1598	1361.78	1103	1621	1.474	0.559	6.432	1.25925764525033e-10	4.11911017292506e-09	0.001	0.0064	0.0046	0.0046	TRUE	NA
FBgn0001257	18663	5109	5304	23630	8163	10000	9400	7984	7558	12050	11417	12257	10110.99	8314	11908	1.437	0.523	6.393	1.63186352696e-10	5.29910592572831e-09	0.0034	0.0048	0.0047	0.0047	TRUE	NA
FBgn0250867	2521	238	290	7599	481	498	1270	372	413	3875	673	610	1202.18	685	1719	2.05	1.036	6.367	1.92537810841541e-10	6.18475773674448e-09	0.0457	0.0067	0.0171	0.0171	TRUE	NA
FBgn0000299	78942	30342	28668	108092	53221	52021	39760	47419	40849	55120	74438	63762	53557.98	42676	64440	1.503	0.588	6.331	2.44006544760386e-10	7.75437168936031e-09	0.0123	0.0046	0.0062	0.0062	TRUE	NA
FBgn0037739	575	161	193	970	326	369	290	252	275	495	456	452	369.85	272	468	1.717	0.78	6.323	2.57248014011158e-10	8.14618711035334e-09	0	0.0116	0.0078	0.0078	TRUE	NA
FBgn0039381	1234	455	539	2092	823	854	622	711	768	1067	1151	1047	894.21	700	1088	1.565	0.646	6.317	2.6679968060355e-10	8.41880264236642e-09	0.0038	0.0075	0.0063	0.0063	TRUE	NA
FBgn0031148	3839	1452	1836	5201	2606	3262	1934	2269	2616	2652	3645	3998	2852.36	2273	3432	1.495	0.581	6.316	2.69131210027089e-10	8.46247079416164e-09	0.0062	0.0054	0.0057	0.0057	TRUE	NA
FBgn0260484	905	310	279	1364	586	617	456	484	398	696	820	756	601.54	446	757	1.686	0.754	6.285	3.2763902120223e-10	1.00543520939379e-08	0.0074	0.0089	0.0085	0.0085	TRUE	NA
FBgn0034354	525	164	248	969	374	487	264	256	353	494	523	597	414.71	291	538	1.847	0.885	6.264	3.74610333439288e-10	1.13398992461452e-08	0.0147	0.0108	0.0116	0.0116	TRUE	NA
FBgn0036316	6132	2254	2642	9174	3468	4014	3088	3523	3765	4678	4851	4920	4137.38	3459	4816	1.398	0.483	6.257	3.91406624956198e-10	1.17685560971678e-08	0.0022	0.0052	0.004	0.004	TRUE	NA
